ItemID,ItemName,Category,Aisle
ITEM3818,Product_5621,Electronics,Aisle-10
ITEM3819,Product_3669,Apparel,Aisle-13
ITEM3820,Product_4077,Electronics,Aisle-5
ITEM3821,Product_2180,Home,Aisle-8
ITEM3822,Product_8455,Toys,Aisle-13
ITEM3823,Product_2642,Toys,Aisle-17
ITEM3824,Product_3249,Toys,Aisle-1
ITEM3825,Product_2633,Home,Aisle-13
ITEM3826,Product_1339,Electronics,Aisle-1
ITEM3827,Product_1716,Apparel,Aisle-8
ITEM3828,Product_2369,Books,Aisle-5
ITEM3829,Product_1221,Groceries,Aisle-1
ITEM3830,Product_2742,Tools,Aisle-11
ITEM3831,Product_2392,Apparel,Aisle-5
ITEM3832,Product_8871,Groceries,Aisle-19
ITEM3833,Product_8279,Groceries,Aisle-6
ITEM3834,Product_6036,Books,Aisle-16
ITEM3835,Product_3531,Apparel,Aisle-2
ITEM3836,Product_9905,Toys,Aisle-9
ITEM3837,Product_9906,Electronics,Aisle-1
ITEM3838,Product_1729,Electronics,Aisle-18
ITEM3839,Product_5861,Electronics,Aisle-17
ITEM3840,Product_7804,Apparel,Aisle-1
ITEM3841,Product_4675,Electronics,Aisle-8
ITEM3842,Product_7998,Home,Aisle-5
ITEM3843,Product_6788,Toys,Aisle-10
ITEM3844,Product_4700,Toys,Aisle-13
ITEM3845,Product_2841,Home,Aisle-6
ITEM3846,Product_2804,Apparel,Aisle-4
ITEM3847,Product_5617,Books,Aisle-3
ITEM3848,Product_6467,Electronics,Aisle-12
ITEM3849,Product_2389,Electronics,Aisle-20
ITEM3850,Product_3475,Apparel,Aisle-14
ITEM3851,Product_9691,Books,Aisle-20
ITEM3852,Product_3971,Toys,Aisle-14
ITEM3853,Product_3461,Toys,Aisle-10
ITEM3854,Product_5702,Books,Aisle-4
ITEM3855,Product_5441,Home,Aisle-12
ITEM3856,Product_5348,Groceries,Aisle-3
ITEM3857,Product_1035,Groceries,Aisle-5
ITEM3858,Product_3401,Books,Aisle-5
ITEM3859,Product_7399,Home,Aisle-16
ITEM3860,Product_2102,Electronics,Aisle-19
ITEM3861,Product_8003,Toys,Aisle-9
ITEM3862,Product_3370,Electronics,Aisle-11
ITEM3863,Product_3089,Apparel,Aisle-13
ITEM3864,Product_6777,Books,Aisle-16
ITEM3865,Product_7944,Home,Aisle-14
ITEM3866,Product_6463,Apparel,Aisle-8
ITEM3867,Product_7278,Home,Aisle-18
ITEM3868,Product_9144,Tools,Aisle-18
ITEM3869,Product_9070,Tools,Aisle-18
ITEM3870,Product_4770,Home,Aisle-3
ITEM3871,Product_7911,Tools,Aisle-19
ITEM3872,Product_4593,Toys,Aisle-3
ITEM3873,Product_4853,Books,Aisle-1
ITEM3874,Product_4330,Groceries,Aisle-1
ITEM3875,Product_6937,Tools,Aisle-16
ITEM3876,Product_3188,Electronics,Aisle-2
ITEM3877,Product_6723,Books,Aisle-5
ITEM3878,Product_5828,Home,Aisle-5
ITEM3879,Product_7898,Apparel,Aisle-7
ITEM3880,Product_4679,Electronics,Aisle-5
ITEM3881,Product_2920,Toys,Aisle-5
ITEM3882,Product_7184,Toys,Aisle-1
ITEM3883,Product_7958,Books,Aisle-2
ITEM3884,Product_2736,Toys,Aisle-19
ITEM3885,Product_2208,Home,Aisle-20
ITEM3886,Product_3591,Electronics,Aisle-5
ITEM3887,Product_6984,Apparel,Aisle-3
ITEM3888,Product_5014,Electronics,Aisle-1
ITEM3889,Product_7823,Apparel,Aisle-6
ITEM3890,Product_8696,Toys,Aisle-5
ITEM3891,Product_9641,Toys,Aisle-10
ITEM3892,Product_8703,Home,Aisle-11
ITEM3893,Product_8274,Groceries,Aisle-1
ITEM3894,Product_5698,Electronics,Aisle-5
ITEM3895,Product_1983,Toys,Aisle-2
ITEM3896,Product_3843,Tools,Aisle-6
ITEM3897,Product_1178,Home,Aisle-14
ITEM3898,Product_8443,Tools,Aisle-9
ITEM3899,Product_9222,Books,Aisle-8
ITEM3900,Product_7941,Apparel,Aisle-9
ITEM3901,Product_2506,Tools,Aisle-13
ITEM3902,Product_3050,Toys,Aisle-7
ITEM3903,Product_7560,Tools,Aisle-2
ITEM3904,Product_4586,Home,Aisle-6
ITEM3905,Product_2264,Groceries,Aisle-15
ITEM3906,Product_8821,Books,Aisle-13
ITEM3907,Product_7233,Apparel,Aisle-2
ITEM3908,Product_7086,Toys,Aisle-14
ITEM3909,Product_4190,Books,Aisle-4
ITEM3910,Product_2710,Electronics,Aisle-12
ITEM3911,Product_6496,Electronics,Aisle-8
ITEM3912,Product_5623,Apparel,Aisle-18
ITEM3913,Product_2744,Electronics,Aisle-7
ITEM3914,Product_1179,Groceries,Aisle-10
ITEM3915,Product_4075,Tools,Aisle-7
ITEM3916,Product_1530,Apparel,Aisle-9
ITEM3917,Product_2393,Tools,Aisle-19
ITEM3918,Product_1735,Tools,Aisle-16
ITEM3919,Product_1748,Electronics,Aisle-11
ITEM3920,Product_2527,Books,Aisle-1
ITEM3921,Product_6843,Groceries,Aisle-10
ITEM3922,Product_7523,Tools,Aisle-7
ITEM3923,Product_6152,Groceries,Aisle-13
ITEM3924,Product_6830,Apparel,Aisle-4
ITEM3925,Product_6428,Home,Aisle-17
ITEM3926,Product_2654,Tools,Aisle-5
ITEM3927,Product_1388,Tools,Aisle-13
ITEM3928,Product_8814,Tools,Aisle-2
ITEM3929,Product_5753,Apparel,Aisle-5
ITEM3930,Product_8587,Electronics,Aisle-3
ITEM3931,Product_4794,Apparel,Aisle-5
ITEM3932,Product_3638,Tools,Aisle-17
ITEM3933,Product_9573,Groceries,Aisle-11
ITEM3934,Product_8331,Groceries,Aisle-5
ITEM3935,Product_6554,Books,Aisle-12
ITEM3936,Product_8059,Electronics,Aisle-13
ITEM3937,Product_4917,Apparel,Aisle-20
ITEM3938,Product_2228,Apparel,Aisle-19
ITEM3939,Product_9151,Electronics,Aisle-1
ITEM3940,Product_3336,Groceries,Aisle-10
ITEM3941,Product_9964,Groceries,Aisle-3
ITEM3942,Product_9174,Electronics,Aisle-15
ITEM3943,Product_6139,Apparel,Aisle-10
ITEM3944,Product_3645,Electronics,Aisle-9
ITEM3945,Product_6952,Books,Aisle-3
ITEM3946,Product_2165,Apparel,Aisle-15
ITEM3947,Product_5226,Home,Aisle-9
ITEM3948,Product_8242,Toys,Aisle-5
ITEM3949,Product_3031,Tools,Aisle-16
ITEM3950,Product_1648,Books,Aisle-10
ITEM3951,Product_7568,Home,Aisle-20
ITEM3952,Product_3113,Home,Aisle-12
ITEM3953,Product_9396,Groceries,Aisle-20
ITEM3954,Product_6138,Books,Aisle-3
ITEM3955,Product_7769,Tools,Aisle-15
ITEM3956,Product_5306,Toys,Aisle-2
ITEM3957,Product_1934,Toys,Aisle-8
ITEM3958,Product_1130,Apparel,Aisle-4
ITEM3959,Product_5762,Home,Aisle-6
ITEM3960,Product_7541,Groceries,Aisle-3
ITEM3961,Product_4654,Home,Aisle-15
ITEM3962,Product_2531,Books,Aisle-15
ITEM3963,Product_8675,Toys,Aisle-18
ITEM3964,Product_8616,Electronics,Aisle-3
ITEM3965,Product_3953,Toys,Aisle-4
ITEM3966,Product_7503,Groceries,Aisle-14
ITEM3967,Product_4268,Home,Aisle-11
ITEM3968,Product_2056,Books,Aisle-11
ITEM3969,Product_8967,Apparel,Aisle-16
ITEM3970,Product_2873,Books,Aisle-15
ITEM3971,Product_1627,Tools,Aisle-5
ITEM3972,Product_8699,Apparel,Aisle-7
ITEM3973,Product_6245,Tools,Aisle-2
ITEM3974,Product_7230,Electronics,Aisle-12
ITEM3975,Product_8046,Home,Aisle-7
ITEM3976,Product_1886,Apparel,Aisle-1
ITEM3977,Product_7929,Books,Aisle-9
ITEM3978,Product_3885,Electronics,Aisle-5
ITEM3979,Product_2134,Books,Aisle-13
ITEM3980,Product_2338,Books,Aisle-15
ITEM3981,Product_7876,Tools,Aisle-7
ITEM3982,Product_5250,Apparel,Aisle-2
ITEM3983,Product_2514,Home,Aisle-11
ITEM3984,Product_5864,Apparel,Aisle-7
ITEM3985,Product_6722,Home,Aisle-16
ITEM3986,Product_8790,Tools,Aisle-6
ITEM3987,Product_8156,Books,Aisle-19
ITEM3988,Product_7375,Groceries,Aisle-1
ITEM3989,Product_4253,Electronics,Aisle-19
ITEM3990,Product_3369,Books,Aisle-11
ITEM3991,Product_1232,Apparel,Aisle-15
ITEM3992,Product_3416,Home,Aisle-11
ITEM3993,Product_2861,Groceries,Aisle-14
ITEM3994,Product_5305,Tools,Aisle-1
ITEM3995,Product_8381,Groceries,Aisle-5
ITEM3996,Product_8361,Toys,Aisle-19
ITEM3997,Product_2596,Electronics,Aisle-7
ITEM3998,Product_4074,Home,Aisle-18
ITEM3999,Product_3721,Tools,Aisle-13
ITEM4000,Product_4541,Books,Aisle-7
ITEM4001,Product_4131,Toys,Aisle-19
ITEM4002,Product_1235,Books,Aisle-12
ITEM4003,Product_1265,Books,Aisle-10
ITEM4004,Product_9226,Groceries,Aisle-4
ITEM4005,Product_9177,Toys,Aisle-15
ITEM4006,Product_7783,Home,Aisle-12
ITEM4007,Product_6770,Groceries,Aisle-18
ITEM4008,Product_7977,Tools,Aisle-11
ITEM4009,Product_2857,Apparel,Aisle-15
ITEM4010,Product_8018,Books,Aisle-6
ITEM4011,Product_3664,Tools,Aisle-14
ITEM4012,Product_7251,Books,Aisle-14
ITEM4013,Product_5640,Toys,Aisle-20
ITEM4014,Product_2625,Electronics,Aisle-4
ITEM4015,Product_2468,Toys,Aisle-1
ITEM4016,Product_7738,Electronics,Aisle-16
ITEM4017,Product_9924,Electronics,Aisle-15
ITEM4018,Product_9247,Tools,Aisle-2
ITEM4019,Product_5749,Groceries,Aisle-14
ITEM4020,Product_4471,Apparel,Aisle-15
ITEM4021,Product_7243,Electronics,Aisle-7
ITEM4022,Product_8693,Electronics,Aisle-12
ITEM4023,Product_8601,Home,Aisle-13
ITEM4024,Product_1124,Books,Aisle-8
ITEM4025,Product_9315,Books,Aisle-9
ITEM4026,Product_5333,Books,Aisle-14
ITEM4027,Product_4957,Electronics,Aisle-14
ITEM4028,Product_1535,Electronics,Aisle-1
ITEM4029,Product_3512,Groceries,Aisle-12
ITEM4030,Product_9502,Groceries,Aisle-20
ITEM4031,Product_6201,Books,Aisle-6
ITEM4032,Product_8045,Apparel,Aisle-18
ITEM4033,Product_7412,Apparel,Aisle-20
ITEM4034,Product_7444,Groceries,Aisle-2
ITEM4035,Product_8030,Apparel,Aisle-13
ITEM4036,Product_3846,Home,Aisle-11
ITEM4037,Product_9475,Apparel,Aisle-14
ITEM4038,Product_4784,Electronics,Aisle-5
ITEM4039,Product_9261,Electronics,Aisle-19
ITEM4040,Product_7422,Groceries,Aisle-9
ITEM4041,Product_3605,Books,Aisle-7
ITEM4042,Product_2527,Electronics,Aisle-1
ITEM4043,Product_8166,Electronics,Aisle-19
ITEM4044,Product_3507,Electronics,Aisle-20
ITEM4045,Product_9907,Electronics,Aisle-19
ITEM4046,Product_7265,Electronics,Aisle-5
ITEM4047,Product_8433,Toys,Aisle-12
ITEM4048,Product_4056,Apparel,Aisle-8
ITEM4049,Product_5864,Apparel,Aisle-18
ITEM4050,Product_5018,Toys,Aisle-13
ITEM4051,Product_5267,Toys,Aisle-2
ITEM4052,Product_5505,Electronics,Aisle-5
ITEM4053,Product_1379,Toys,Aisle-19
ITEM4054,Product_2694,Electronics,Aisle-15
ITEM4055,Product_3010,Electronics,Aisle-5
ITEM4056,Product_5627,Books,Aisle-6
ITEM4057,Product_2520,Electronics,Aisle-16
ITEM4058,Product_6921,Groceries,Aisle-7
ITEM4059,Product_7402,Electronics,Aisle-16
ITEM4060,Product_1359,Home,Aisle-3
ITEM4061,Product_8971,Toys,Aisle-3
ITEM4062,Product_4445,Toys,Aisle-14
ITEM4063,Product_7148,Books,Aisle-15
ITEM4064,Product_3639,Apparel,Aisle-10
ITEM4065,Product_1166,Apparel,Aisle-19
ITEM4066,Product_1515,Electronics,Aisle-11
ITEM4067,Product_6681,Home,Aisle-20
ITEM4068,Product_9953,Electronics,Aisle-6
ITEM4069,Product_9548,Toys,Aisle-9
ITEM4070,Product_2992,Apparel,Aisle-20
ITEM4071,Product_1484,Tools,Aisle-1
ITEM4072,Product_9486,Tools,Aisle-5
ITEM4073,Product_4543,Groceries,Aisle-12
ITEM4074,Product_2880,Apparel,Aisle-1
ITEM4075,Product_6366,Apparel,Aisle-8
ITEM4076,Product_2367,Toys,Aisle-5
ITEM4077,Product_5384,Books,Aisle-16
ITEM4078,Product_4264,Electronics,Aisle-12
ITEM4079,Product_5822,Home,Aisle-16
ITEM4080,Product_8144,Tools,Aisle-13
ITEM4081,Product_4163,Books,Aisle-6
ITEM4082,Product_4242,Toys,Aisle-9
ITEM4083,Product_7436,Electronics,Aisle-19
ITEM4084,Product_6105,Apparel,Aisle-7
ITEM4085,Product_8992,Home,Aisle-15
ITEM4086,Product_7942,Tools,Aisle-9
ITEM4087,Product_6222,Tools,Aisle-4
ITEM4088,Product_7275,Home,Aisle-7
ITEM4089,Product_6782,Books,Aisle-3
ITEM4090,Product_8363,Apparel,Aisle-2
ITEM4091,Product_9378,Books,Aisle-19
ITEM4092,Product_7714,Books,Aisle-20
ITEM4093,Product_9691,Books,Aisle-13
ITEM4094,Product_1490,Electronics,Aisle-6
ITEM4095,Product_6286,Home,Aisle-6
ITEM4096,Product_6861,Apparel,Aisle-3
ITEM4097,Product_4525,Toys,Aisle-12
ITEM4098,Product_7094,Apparel,Aisle-11
ITEM4099,Product_3003,Electronics,Aisle-11
ITEM4100,Product_1178,Toys,Aisle-11
ITEM4101,Product_4502,Home,Aisle-19
ITEM4102,Product_6268,Apparel,Aisle-18
ITEM4103,Product_2085,Home,Aisle-10
ITEM4104,Product_4476,Tools,Aisle-7
ITEM4105,Product_2686,Tools,Aisle-9
ITEM4106,Product_2225,Tools,Aisle-14
ITEM4107,Product_8130,Books,Aisle-11
ITEM4108,Product_4246,Apparel,Aisle-2
ITEM4109,Product_9092,Home,Aisle-2
ITEM4110,Product_5496,Home,Aisle-4
ITEM4111,Product_3033,Home,Aisle-6
ITEM4112,Product_6355,Tools,Aisle-13
ITEM4113,Product_4873,Tools,Aisle-1
ITEM4114,Product_5670,Electronics,Aisle-19
ITEM4115,Product_1076,Home,Aisle-10
ITEM4116,Product_3147,Groceries,Aisle-13
ITEM4117,Product_1606,Tools,Aisle-17
ITEM4118,Product_1640,Books,Aisle-1
ITEM4119,Product_2137,Home,Aisle-4
ITEM4120,Product_7800,Toys,Aisle-10
ITEM4121,Product_5500,Books,Aisle-12
ITEM4122,Product_7559,Electronics,Aisle-18
ITEM4123,Product_6131,Home,Aisle-20
ITEM4124,Product_1771,Home,Aisle-10
ITEM4125,Product_8447,Home,Aisle-4
ITEM4126,Product_7126,Tools,Aisle-4
ITEM4127,Product_1479,Apparel,Aisle-2
ITEM4128,Product_1170,Apparel,Aisle-4
ITEM4129,Product_6289,Groceries,Aisle-14
ITEM4130,Product_4708,Apparel,Aisle-3
ITEM4131,Product_4131,Toys,Aisle-12
ITEM4132,Product_9807,Electronics,Aisle-2
ITEM4133,Product_5254,Groceries,Aisle-2
ITEM4134,Product_2815,Electronics,Aisle-10
ITEM4135,Product_2229,Books,Aisle-11
ITEM4136,Product_7218,Books,Aisle-6
ITEM4137,Product_3257,Tools,Aisle-15
ITEM4138,Product_2964,Apparel,Aisle-11
ITEM4139,Product_3424,Groceries,Aisle-19
ITEM4140,Product_7771,Toys,Aisle-15
ITEM4141,Product_3004,Tools,Aisle-17
ITEM4142,Product_4940,Tools,Aisle-16
ITEM4143,Product_9029,Books,Aisle-11
ITEM4144,Product_8908,Apparel,Aisle-3
ITEM4145,Product_5322,Groceries,Aisle-10
ITEM4146,Product_2356,Books,Aisle-18
ITEM4147,Product_4971,Toys,Aisle-7
ITEM4148,Product_2278,Electronics,Aisle-16
ITEM4149,Product_1987,Apparel,Aisle-1
ITEM4150,Product_4541,Home,Aisle-13
ITEM4151,Product_4078,Home,Aisle-4
ITEM4152,Product_6577,Apparel,Aisle-19
ITEM4153,Product_9644,Tools,Aisle-11
ITEM4154,Product_6108,Toys,Aisle-15
ITEM4155,Product_3523,Groceries,Aisle-17
ITEM4156,Product_2731,Apparel,Aisle-8
ITEM4157,Product_6957,Home,Aisle-15
ITEM4158,Product_9412,Apparel,Aisle-13
ITEM4159,Product_4079,Electronics,Aisle-9
ITEM4160,Product_7931,Apparel,Aisle-10
ITEM4161,Product_2672,Apparel,Aisle-15
ITEM4162,Product_2755,Toys,Aisle-4
ITEM4163,Product_4941,Electronics,Aisle-15
ITEM4164,Product_4064,Books,Aisle-1
ITEM4165,Product_8802,Toys,Aisle-17
ITEM4166,Product_8416,Books,Aisle-9
ITEM4167,Product_2938,Tools,Aisle-3
ITEM4168,Product_6806,Home,Aisle-7
ITEM4169,Product_3467,Home,Aisle-17
ITEM4170,Product_8059,Tools,Aisle-11
ITEM4171,Product_1870,Home,Aisle-9
ITEM4172,Product_7058,Electronics,Aisle-2
ITEM4173,Product_7267,Toys,Aisle-14
ITEM4174,Product_4177,Books,Aisle-7
ITEM4175,Product_7597,Apparel,Aisle-20
ITEM4176,Product_5520,Tools,Aisle-20
ITEM4177,Product_9087,Tools,Aisle-14
ITEM4178,Product_2788,Toys,Aisle-2
ITEM4179,Product_5078,Electronics,Aisle-8
ITEM4180,Product_2887,Electronics,Aisle-2
ITEM4181,Product_5361,Apparel,Aisle-3
ITEM4182,Product_9718,Electronics,Aisle-9
ITEM4183,Product_4710,Tools,Aisle-13
ITEM4184,Product_7421,Home,Aisle-4
ITEM4185,Product_4602,Toys,Aisle-9
ITEM4186,Product_9112,Apparel,Aisle-6
ITEM4187,Product_4335,Books,Aisle-10
ITEM4188,Product_5718,Toys,Aisle-1
ITEM4189,Product_2544,Apparel,Aisle-17
ITEM4190,Product_8811,Toys,Aisle-10
ITEM4191,Product_4909,Apparel,Aisle-11
ITEM4192,Product_2137,Apparel,Aisle-6
ITEM4193,Product_6442,Home,Aisle-5
ITEM4194,Product_1208,Toys,Aisle-16
ITEM4195,Product_8011,Books,Aisle-1
ITEM4196,Product_3908,Books,Aisle-3
ITEM4197,Product_3797,Toys,Aisle-1
ITEM4198,Product_6769,Home,Aisle-19
ITEM4199,Product_1016,Home,Aisle-8
ITEM4200,Product_8742,Electronics,Aisle-2
ITEM4201,Product_1284,Tools,Aisle-10
ITEM4202,Product_4740,Tools,Aisle-17
ITEM4203,Product_3741,Groceries,Aisle-5
ITEM4204,Product_2538,Electronics,Aisle-10
ITEM4205,Product_6499,Home,Aisle-16
ITEM4206,Product_6747,Tools,Aisle-9
ITEM4207,Product_8970,Books,Aisle-12
ITEM4208,Product_8516,Electronics,Aisle-12
ITEM4209,Product_5933,Toys,Aisle-11
ITEM4210,Product_9484,Groceries,Aisle-20
ITEM4211,Product_8935,Electronics,Aisle-9
ITEM4212,Product_9508,Toys,Aisle-1
ITEM4213,Product_3423,Home,Aisle-8
ITEM4214,Product_3320,Books,Aisle-16
ITEM4215,Product_1506,Apparel,Aisle-19
ITEM4216,Product_8056,Books,Aisle-7
ITEM4217,Product_2462,Apparel,Aisle-13
ITEM4218,Product_2768,Books,Aisle-18
ITEM4219,Product_8360,Tools,Aisle-6
ITEM4220,Product_5346,Toys,Aisle-12
ITEM4221,Product_6426,Home,Aisle-19
ITEM4222,Product_7836,Books,Aisle-10
ITEM4223,Product_4122,Electronics,Aisle-19
ITEM4224,Product_9520,Toys,Aisle-11
ITEM4225,Product_3014,Home,Aisle-15
ITEM4226,Product_6685,Books,Aisle-4
ITEM4227,Product_1136,Home,Aisle-5
ITEM4228,Product_8640,Toys,Aisle-5
ITEM4229,Product_9571,Books,Aisle-20
ITEM4230,Product_3664,Books,Aisle-16
ITEM4231,Product_5722,Electronics,Aisle-10
ITEM4232,Product_1255,Home,Aisle-2
ITEM4233,Product_4560,Books,Aisle-19
ITEM4234,Product_3022,Electronics,Aisle-16
ITEM4235,Product_6010,Electronics,Aisle-14
ITEM4236,Product_6771,Toys,Aisle-1
ITEM4237,Product_1817,Books,Aisle-5
ITEM4238,Product_6737,Books,Aisle-17
ITEM4239,Product_3540,Electronics,Aisle-9
ITEM4240,Product_3337,Toys,Aisle-7
ITEM4241,Product_8078,Tools,Aisle-3
ITEM4242,Product_5764,Apparel,Aisle-2
ITEM4243,Product_8752,Books,Aisle-8
ITEM4244,Product_7328,Home,Aisle-13
ITEM4245,Product_2607,Books,Aisle-10
ITEM4246,Product_6091,Apparel,Aisle-19
ITEM4247,Product_8140,Toys,Aisle-11
ITEM4248,Product_3280,Toys,Aisle-7
ITEM4249,Product_5096,Apparel,Aisle-14
ITEM4250,Product_4268,Books,Aisle-10
ITEM4251,Product_2402,Books,Aisle-19
ITEM4252,Product_8555,Tools,Aisle-6
ITEM4253,Product_7159,Groceries,Aisle-14
ITEM4254,Product_2573,Apparel,Aisle-17
ITEM4255,Product_8240,Toys,Aisle-11
ITEM4256,Product_9254,Toys,Aisle-12
ITEM4257,Product_8673,Books,Aisle-14
ITEM4258,Product_8643,Home,Aisle-14
ITEM4259,Product_8557,Electronics,Aisle-18
ITEM4260,Product_1432,Groceries,Aisle-14
ITEM4261,Product_2448,Groceries,Aisle-5
ITEM4262,Product_5954,Groceries,Aisle-8
ITEM4263,Product_9391,Books,Aisle-5
ITEM4264,Product_9900,Tools,Aisle-10
ITEM4265,Product_1877,Groceries,Aisle-13
ITEM4266,Product_3063,Home,Aisle-1
ITEM4267,Product_8582,Groceries,Aisle-17
ITEM4268,Product_8540,Groceries,Aisle-2
ITEM4269,Product_2387,Electronics,Aisle-9
ITEM4270,Product_2753,Books,Aisle-20
ITEM4271,Product_2595,Groceries,Aisle-10
ITEM4272,Product_8888,Toys,Aisle-11
ITEM4273,Product_1997,Electronics,Aisle-19
ITEM4274,Product_9369,Toys,Aisle-2
ITEM4275,Product_4359,Tools,Aisle-5
ITEM4276,Product_9115,Apparel,Aisle-8
ITEM4277,Product_3535,Books,Aisle-10
ITEM4278,Product_1105,Groceries,Aisle-16
ITEM4279,Product_4288,Electronics,Aisle-3
ITEM4280,Product_1000,Apparel,Aisle-20
ITEM4281,Product_2983,Tools,Aisle-4
ITEM4282,Product_5050,Apparel,Aisle-4
ITEM4283,Product_8761,Electronics,Aisle-17
ITEM4284,Product_8271,Home,Aisle-2
ITEM4285,Product_2995,Books,Aisle-13
ITEM4286,Product_8925,Apparel,Aisle-8
ITEM4287,Product_9957,Books,Aisle-20
ITEM4288,Product_8194,Groceries,Aisle-20
ITEM4289,Product_3018,Home,Aisle-5
ITEM4290,Product_1354,Apparel,Aisle-5
ITEM4291,Product_4943,Apparel,Aisle-17
ITEM4292,Product_9956,Apparel,Aisle-16
ITEM4293,Product_8871,Books,Aisle-10
ITEM4294,Product_2638,Tools,Aisle-16
ITEM4295,Product_7018,Toys,Aisle-9
ITEM4296,Product_7409,Home,Aisle-4
ITEM4297,Product_8601,Home,Aisle-14
ITEM4298,Product_3427,Electronics,Aisle-10
ITEM4299,Product_8488,Electronics,Aisle-19
ITEM4300,Product_7380,Electronics,Aisle-19
ITEM4301,Product_5960,Electronics,Aisle-20
ITEM4302,Product_8282,Electronics,Aisle-12
ITEM4303,Product_3282,Home,Aisle-15
ITEM4304,Product_5536,Electronics,Aisle-6
ITEM4305,Product_6861,Tools,Aisle-17
ITEM4306,Product_4453,Books,Aisle-17
ITEM4307,Product_7399,Tools,Aisle-3
ITEM4308,Product_3858,Toys,Aisle-5
ITEM4309,Product_6764,Toys,Aisle-19
ITEM4310,Product_6558,Home,Aisle-5
ITEM4311,Product_5560,Groceries,Aisle-10
ITEM4312,Product_7454,Electronics,Aisle-16
ITEM4313,Product_7168,Home,Aisle-20
ITEM4314,Product_3955,Tools,Aisle-17
ITEM4315,Product_9608,Books,Aisle-5
ITEM4316,Product_6309,Tools,Aisle-19
ITEM4317,Product_6703,Tools,Aisle-20
ITEM4318,Product_7615,Electronics,Aisle-2
ITEM4319,Product_1483,Groceries,Aisle-6
ITEM4320,Product_4796,Electronics,Aisle-4
ITEM4321,Product_9182,Toys,Aisle-16
ITEM4322,Product_6302,Groceries,Aisle-8
ITEM4323,Product_4876,Electronics,Aisle-6
ITEM4324,Product_7292,Groceries,Aisle-14
ITEM4325,Product_2054,Electronics,Aisle-20
ITEM4326,Product_5103,Electronics,Aisle-2
ITEM4327,Product_2194,Home,Aisle-12
ITEM4328,Product_1482,Apparel,Aisle-11
ITEM4329,Product_2763,Toys,Aisle-15
ITEM4330,Product_7187,Apparel,Aisle-19
ITEM4331,Product_4272,Apparel,Aisle-9
ITEM4332,Product_9046,Home,Aisle-10
ITEM4333,Product_4694,Apparel,Aisle-6
ITEM4334,Product_8111,Groceries,Aisle-17
ITEM4335,Product_4150,Electronics,Aisle-19
ITEM4336,Product_1397,Toys,Aisle-4
ITEM4337,Product_4334,Electronics,Aisle-5
ITEM4338,Product_1085,Books,Aisle-14
ITEM4339,Product_9955,Groceries,Aisle-3
ITEM4340,Product_6582,Apparel,Aisle-17
ITEM4341,Product_9129,Apparel,Aisle-7
ITEM4342,Product_8761,Tools,Aisle-12
ITEM4343,Product_6840,Tools,Aisle-18
ITEM4344,Product_3258,Groceries,Aisle-3
ITEM4345,Product_8190,Home,Aisle-13
ITEM4346,Product_2161,Tools,Aisle-3
ITEM4347,Product_3083,Groceries,Aisle-17
ITEM4348,Product_5886,Electronics,Aisle-4
ITEM4349,Product_9170,Apparel,Aisle-2
ITEM4350,Product_9856,Books,Aisle-1
ITEM4351,Product_4670,Groceries,Aisle-10
ITEM4352,Product_5118,Home,Aisle-12
ITEM4353,Product_2113,Groceries,Aisle-6
ITEM4354,Product_5719,Electronics,Aisle-18
ITEM4355,Product_4955,Groceries,Aisle-17
ITEM4356,Product_9192,Books,Aisle-13
ITEM4357,Product_1928,Tools,Aisle-4
ITEM4358,Product_8716,Books,Aisle-1
ITEM4359,Product_1528,Books,Aisle-14
ITEM4360,Product_5274,Apparel,Aisle-11
ITEM4361,Product_1973,Apparel,Aisle-7
ITEM4362,Product_9963,Groceries,Aisle-11
ITEM4363,Product_2021,Apparel,Aisle-16
ITEM4364,Product_2194,Groceries,Aisle-19
ITEM4365,Product_1579,Books,Aisle-3
ITEM4366,Product_7819,Tools,Aisle-20
ITEM4367,Product_2320,Tools,Aisle-16
ITEM4368,Product_3121,Books,Aisle-2
ITEM4369,Product_2704,Electronics,Aisle-16
ITEM4370,Product_9316,Apparel,Aisle-12
ITEM4371,Product_8069,Home,Aisle-10
ITEM4372,Product_4731,Electronics,Aisle-2
ITEM4373,Product_1431,Groceries,Aisle-7
ITEM4374,Product_9752,Tools,Aisle-13
ITEM4375,Product_1296,Tools,Aisle-16
ITEM4376,Product_1854,Home,Aisle-13
ITEM4377,Product_3051,Home,Aisle-14
ITEM4378,Product_3257,Electronics,Aisle-15
ITEM4379,Product_2933,Tools,Aisle-12
ITEM4380,Product_6763,Apparel,Aisle-11
ITEM4381,Product_8152,Electronics,Aisle-8
ITEM4382,Product_4801,Electronics,Aisle-19
ITEM4383,Product_1164,Apparel,Aisle-14
ITEM4384,Product_9785,Tools,Aisle-2
ITEM4385,Product_1244,Groceries,Aisle-8
ITEM4386,Product_1931,Electronics,Aisle-2
ITEM4387,Product_3076,Home,Aisle-6
ITEM4388,Product_5630,Electronics,Aisle-11
ITEM4389,Product_6728,Tools,Aisle-8
ITEM4390,Product_5790,Apparel,Aisle-20
ITEM4391,Product_7517,Home,Aisle-4
ITEM4392,Product_2258,Electronics,Aisle-9
ITEM4393,Product_9907,Apparel,Aisle-16
